event_id,tag
222354094,801
222354094,1801
222354095,703
222354095,1801
222354801,701
222354801,1802
222354096,403
222354096,201
222354096,1214
222354096,1802
222354805,701
222354805,1802
222354098,703
222354098,1801
222354806,702
222354806,1801
222354099,702
222354099,1801
222354807,1801
222354809,1801
222354810,703
222354810,1801
222355909,701
222355909,1802
222354813,1801
222354812,1801
222354816,1802
222354820,601
222354820,703
222354820,1801
222354103,602
222354103,701
222354103,1802
222354823,1801
222354824,1802
222354104,1401
222354826,701
222354826,1802
222354105,703
222354105,1801
222354107,702
222354107,1801
222354829,702
222354829,1801
222354109,1801
222354108,1801
222354830,501
222354830,701
222354830,1802
222354110,502
222354110,703
222354110,1801
222354111,401
222354111,1802
222354831,1401
222354831,1801
222354833,1302
222354113,1801
222354837,502
222354837,701
222354837,1802
222355910,501
222355910,703
222355910,1801
222354115,1802
222354835,1401
222354839,1801
222354844,1801
222354845,1801
222354847,702
222354847,1801
222355911,702
222355911,1801
222354850,1801
222354851,1801
222354852,1801
222354855,1801
222354856,1001
222354856,1802
222354118,1702
222354119,1801
222354120,1801
222354860,703
222354860,1801
222354121,701
222354121,1802
222354861,1801
222354863,1801
222354864,1801
222354868,1801
222354869,1801
222354872,1801
222354873,703
222354873,1801
222354124,701
222354124,1802
222354875,801
222354875,1802
222354126,1401
222354126,1801
222354127,1801
222354877,702
222354877,1801
222354129,702
222354129,1801
222354879,701
222354879,1802
222354130,703
222354130,1801
222354131,1801
222354132,1802
222354880,1801
222354882,1801
222354884,1801
222354889,1801
222354890,1801
222354892,402
222354892,801
222354892,1802
222354134,1401
222354134,1801
222354135,1801
222354136,1801
222354893,504
222354893,701
222354893,1802
222355912,503
222355912,703
222355912,1801
222354894,701
222354894,1802
222354137,702
222354137,1801
222354138,1801
222354139,1801
222354140,1801
222354141,1801
222354142,1801
222354144,1801
222354896,501
222354896,701
222354896,1802
222354145,502
222354145,703
222354145,1801
222354146,401
222354146,2101
222354146,1802
222354898,1401
222354148,1801
222354903,701
222354903,1802
222354149,703
222354149,1801
222354150,1401
222354150,1801
222354151,1801
222354152,1801
222354153,401
222354153,801
222354153,1802
222354905,1401
222354908,1801
222354909,1801
222354912,1401
222354154,1802
222354156,1801
222354918,703
222354918,1801
222354157,701
222354157,1802
222354931,1401
222354158,1802
222354932,1801
222354933,1802
222354159,1801
222354160,1801
222354161,1802
222354934,1401
222354937,702
222354937,1801
222354162,702
222354162,1801
222354939,1801
222354940,1801
222354942,703
222354942,1801
222354163,701
222354163,1802
222354944,1801
222354948,1802
222354167,1401
222354167,1802
222354949,1801
222354950,1801
222354952,1802
222354168,1801
222354955,702
222354955,1801
222354169,702
222354169,1801
222354956,1801
222354958,1801
222354170,1801
222354171,1801
222354172,1801
222354173,1801
222354175,901
222354175,1802
222354960,1401
222354961,1802
222354963,1801
222354964,1801
222354966,1801
222354968,1801
222354969,1801
222354971,1801
222354972,1801
222354975,1801
222354976,1801
222354977,1801
222354978,1801
222354979,1801
222354981,501
222354981,703
222354981,1801
222355913,502
222355913,701
222355913,1802
222354982,402
222354982,2101
222354982,1802
222354178,1901
222354178,1401
222354178,1801
222354180,1901
222354180,1801
222354182,1901
222354185,1901
222354185,1802
222354987,1401
222354988,1802
222354186,1801
222354187,1801
222354188,1801
222354189,1801
222354190,1801
222354191,1801
222354192,1801
222354193,1801
222354195,1801
222354196,401
222354196,801
222354196,1802
222354989,1801
222354990,1802
222354198,1801
222354199,1801
222354200,1801
222354202,1801
222354203,1801
222354204,1801
222354205,1801
222354206,401
222354206,801
222354206,1802
222354991,1801
222354993,1801
222354994,1801
222354995,1801
222354996,1801
222354997,1801
222354998,1801
222354999,1801
222355004,1801
222355006,1801
222355007,1801
222355010,402
222355010,2101
222355010,1802
222354209,1401
222354210,1801
222354211,703
222354211,1801
222355014,701
222355014,1802
222354212,1801
222354213,1801
222355017,703
222355017,1801
222354214,701
222354214,1802
222354215,1801
222355019,703
222355019,1801
222354216,701
222354216,1802
222355020,1801
222355021,702
222355021,1801
222354217,702
222354217,1801
222355029,703
222355029,1801
222354218,701
222354218,1802
222355031,701
222355031,1802
222355914,703
222355914,1801
222354219,1802
222355034,1802
222354221,1802
222355036,1801
222355037,703
222355037,1801
222354223,701
222354223,1802
222354224,504
222354224,702
222354224,1801
222355039,503
222355039,702
222355039,1801
222354226,1801
222354227,1801
222355041,703
222355041,1801
222355915,701
222355915,1802
222354228,701
222354228,1802
222355916,703
222355916,1801
222355043,1802
222355045,1801
222355049,1801
222355051,1801
222355053,702
222355053,1801
222354231,702
222354231,1801
222355055,703
222355055,1801
222354232,1601
222354232,701
222354232,1802
222355057,504
222355057,703
222355057,1801
222354233,503
222354233,701
222354233,1802
222355059,402
222355059,801
222355059,1802
222354234,1801
222354235,701
222354235,1802
222355060,703
222355060,1801
222355061,1801
222355063,1801
222355066,1801
222355069,504
222355069,703
222355069,1801
222354237,503
222354237,701
222354237,1802
222355071,402
222355071,201
222355071,1213
222355071,1802
222354240,701
222354240,1802
222355076,703
222355076,1801
222355077,1801
222355079,901
222355079,1802
222354241,1401
222354241,1802
222355082,1801
222354243,701
222354243,1802
222355084,703
222355084,1801
222355086,1801
222355087,1801
222355088,1801
222354244,502
222354244,701
222354244,1802
222355092,501
222355092,703
222355092,1801
222355093,402
222355093,801
222355093,1801
222355095,701
222355095,1802
222355918,703
222355918,1801
222354246,1801
222354247,1801
222354248,1801
222354249,1801
222354250,1801
222354251,1801
222354252,1801
222354253,1802
222355098,1801
222355099,1801
222355100,1801
222355103,1302
222355101,1801
222355102,1801
222355104,1802
222354254,1802
222355106,1801
222355107,1801
222355108,1802
222354256,1801
222355109,703
222355109,1801
222355919,701
222355919,1802
222355110,1801
222355112,1801
222355114,703
222355114,1801
222355920,701
222355920,1802
222355116,1802
222354257,1801
222355119,703
222355119,1801
222355921,701
222355921,1802
222354258,702
222354258,1801
222355120,702
222355120,1801
222354259,1801
222354260,1801
222354261,1801
222354262,1801
222354263,1801
222354264,1801
222354265,1801
222354266,1801
222354267,1801
222354268,1801
222354269,1801
222354270,1801
222354271,1801
222355123,703
222355123,1801
222354272,701
222354272,1802
222354274,1801
222354275,1801
222354276,1802
222355125,1401
222355125,1802
222354277,1801
222354278,1801
222355129,1401
222354280,1802
222355131,1801
222355132,1801
222355136,1801
222355139,1801
222355143,501
222355143,703
222355143,1801
222354283,502
222354283,701
222354283,1802
222355146,402
222355146,201
222355146,1210
222355146,1802
222354285,1801
222355210,503
222355210,701
222355210,1802
222355923,504
222355923,703
222355923,1801
222354286,1801
222355213,703
222355213,1801
222354287,701
222354287,1802
222354288,1802
222355215,1801
222355216,702
222355216,1801
222354289,702
222354289,1801
222355218,1802
222354290,1401
222354290,1801
222354291,1801
222354292,1801
222354293,1801
222354294,1801
222354295,1801
222354296,1801
222354297,702
222354297,1801
222355221,702
222355221,1801
222355222,1801
222355224,1801
222355225,1801
222355227,702
222355227,1801
222354299,702
222354299,1801
222355230,1801
222355232,1801
222355234,1801
222355235,1801
222355236,1801
222354300,701
222354300,1802
222355238,703
222355238,1801
222355239,1801
222355241,1801
222355242,901
222355242,1802
222354301,1401
222354301,1801
222354302,1801
222354303,1801
222354304,702
222354304,1801
222355244,702
222355244,1801
222354305,1801
222354306,1801
222354307,1801
222354308,1801
222354309,701
222354309,1802
222355245,703
222355245,1801
222355246,1801
222355247,1801
222355250,1801
222355252,1801
222355256,501
222355256,702
222355256,1801
222354311,502
222354311,702
222354311,1801
222355261,701
222355261,1802
222354313,703
222354313,1801
222354314,1801
222354315,1801
222354317,1801
222355264,502
222355264,701
222355264,1802
222354319,501
222354319,703
222354319,1801
222354320,402
222354320,2101
222354320,1802
222355265,1401
222354321,502
222354321,703
222354321,1801
222355267,501
222355267,701
222355267,1802
222354322,401
222354322,801
222354322,1801
222355268,703
222355268,1801
222354323,701
222354323,1802
222355269,1802
222354324,1801
222354325,1801
222354326,1801
222354327,1801
222354328,1801
222354329,1801
222355271,702
222355271,1801
222354330,702
222354330,1801
222355273,701
222355273,1802
222354331,703
222354331,1801
222354332,503
222354332,701
222354332,1802
222355274,504
222355274,703
222355274,1801
222355276,1801
222355277,1801
222355279,701
222355279,1802
222354333,703
222354333,1801
222354334,1801
222355280,702
222355280,1801
222354335,702
222354335,1801
222355283,701
222355283,1802
222355924,703
222355924,1801
222354336,1801
222354337,1801
222354338,1801
222355286,601
222355286,703
222355286,1801
222354339,602
222354339,701
222354339,1802
222355288,1801
222355290,1802
222354340,1802
222355291,1801
222355293,1801
222355297,1801
222355299,1801
222355300,1801
222355302,1801
222355303,1801
222355304,702
222355304,1801
222354341,702
222354341,1801
222355307,1801
222355308,1801
222355309,1801
222355311,1801
222355312,1802
222354343,1801
222354344,701
222354344,1802
222355317,703
222355317,1801
222355318,1802
222354345,1401
222354345,1801
222354346,1801
222354347,1802
222355320,502
222355320,703
222355320,1801
222355925,501
222355925,701
222355925,1802
222355321,1801
222355322,1802
222354352,1401
222355323,1802
222354354,1401
222354354,1802
222355324,1801
222355325,1801
222355326,1801
222355329,1802
222354358,1801
222354360,1801
222354361,1801
222354363,1801
222354365,1801
222355332,1801
222355333,1801
222355335,1801
222355336,1801
222355338,1801
222355339,1801
222355340,1801
222355342,503
222355342,703
222355342,1801
222354372,504
222354372,701
222354372,1802
222355344,1801
222355346,501
222355346,703
222355346,1801
222355926,502
222355926,701
222355926,1802
222355347,1801
222355349,401
222355349,1802
222354378,1401
222354378,1802
222355353,801
222355353,1802
222354380,1401
222354380,1801
222354383,1802
222355355,1801
222355357,1802
222354388,1401
222354388,1801
222354392,1801
222354395,1801
222354396,402
222354396,2101
222354396,1802
222355362,1401
222355364,1801
222355371,1801
222355373,1801
222355374,402
222355374,801
222355374,1802
222354406,1401
222354406,1801
222354409,1801
222355381,702
222355381,1801
222355927,702
222355927,1801
222355377,1801
222355383,1801
222355385,1801
222355386,1801
222355387,1801
222355388,1302
222354416,1801
222354419,501
222354419,703
222354419,1801
222355390,502
222355390,701
222355390,1802
222354424,1801
222354425,1802
222355398,1801
222355397,1801
222355399,1801
222355401,703
222355401,1801
222354429,701
222354429,1802
222355402,702
222355402,1801
222354430,1601
222354430,702
222354430,1801
222355404,701
222355404,1802
222355928,703
222355928,1801
222354431,1802
222355410,502
222355410,703
222355410,1801
222355929,501
222355929,701
222355929,1802
222355408,301
222355408,1801
222355411,101
222355411,402
222355411,201
222355411,1208
222355411,1801
222354441,101
222354441,1208
222354441,1802
222354446,1802
222355412,703
222355412,1801
222355413,1801
222354447,701
222354447,1802
222355415,1801
222355417,1801
222355416,1801
222355418,1801
222355419,1801
222355420,1801
222355421,701
222355421,1802
222354453,703
222354453,1801
222354454,1801
222355422,601
222355422,702
222355422,1801
222354457,602
222354457,702
222354457,1801
222354458,1801
222354461,1801
222354466,1801
222355423,501
222355423,701
222355423,1802
222354471,502
222354471,703
222354471,1801
222355426,701
222355426,1802
222354472,703
222354472,1801
222354478,401
222354478,1101
222354478,201
222354478,1223
222354478,1802
222355430,702
222355430,1801
222354486,702
222354486,1801
222355429,702
222355429,1801
222354490,702
222354490,1801
222354493,701
222354493,1802
222355931,703
222355931,1801
222355431,702
222355431,1801
222354497,702
222354497,1801
222355432,1801
222355433,1801
222355434,1802
222354500,1802
222355435,1802
222354502,1801
222355436,703
222355436,1801
222354504,701
222354504,1802
222355437,1801
222355438,1801
222355439,1801
222355440,1801
222355442,1802
222354510,1802
222355443,1802
222354513,1801
222355444,703
222355444,1801
222354514,701
222354514,1802
222355445,1801
222355446,1801
222355449,501
222355449,703
222355449,1801
222355932,502
222355932,701
222355932,1802
222355450,1802
222354524,1802
222355451,1802
222354526,1401
222354526,503
222354526,703
222354526,1801
222355453,504
222355453,701
222355453,1802
222354531,1801
222354533,1801
222355457,502
222355457,701
222355457,1802
222354536,501
222354536,703
222354536,1801
222354537,402
222354537,801
222354537,1802
222355458,1401
222355458,1802
222354539,1801
222354541,302
222354541,401
222354541,801
222354541,1801
222354543,403
222354543,2101
222354543,201
222354543,1802
222355459,1401
222355460,1802
222354547,1401
222354547,1802
222355461,1801
222355462,1801
222355463,1801
222355464,1801
222355466,1801
222355467,1801
222355468,1801
222355469,702
222355469,1801
222354551,702
222354551,1801
222355470,1801
222354563,503
222354563,703
222354563,1801
222355472,504
222355472,1601
222355472,701
222355472,1802
222354577,801
222354577,1801
222354583,701
222354583,1802
222355474,703
222355474,1801
222355475,1802
222354586,1401
222354586,1801
222354588,1801
222355476,701
222355476,1802
222354591,703
222354591,1801
222355477,501
222355477,703
222355477,1801
222354593,502
222354593,701
222354593,1802
222355478,1801
222355479,703
222355479,1801
222354597,701
222354597,1802
222355480,1802
222354603,1401
222355481,1801
222355482,1801
222355483,1801
222355484,1801
222354607,503
222354607,702
222354607,1801
222355485,504
222355485,702
222355485,1801
222355486,1801
222355487,1801
222355488,702
222355488,1801
222354610,702
222354610,1801
222355489,1801
222355490,1801
222355491,701
222355491,1802
222354615,703
222354615,1801
222354616,1801
222354618,1801
222354619,1801
222354623,1801
222354630,1802
222355494,1802
222354636,1801
222354637,1801
222354638,1801
222354639,1801
222354640,1801
222354642,1801
222354643,1801
222354647,1801
222354649,1801
222354652,1801
222354653,1801
222354657,1802
222355495,1401
222355496,1801
222355497,1802
222354658,1401
222354658,1801
222354661,1801
222355498,601
222355498,703
222355498,1801
222354662,602
222354662,701
222354662,1802
222355499,1801
222355500,1801
222355501,1801
222355502,1801
222355503,1801
222355505,503
222355505,703
222355505,1801
222354667,504
222354667,701
222354667,1802
222354668,502
222354668,703
222354668,1801
222355506,501
222355506,701
222355506,1802
222354670,1801
222354672,1801
222355507,702
222355507,1801
222355508,701
222355508,1802
222354677,702
222354677,1801
222354682,701
222354682,1802
222355509,1801
222355510,1801
222355511,1801
222355512,1801
222355513,1801
222355514,1801
222355517,1802
222354685,1801
222354687,1802
222355519,401
222355519,2101
222355519,1802
222354702,1401
222355520,1801
222355521,1801
222355522,1801
222355523,1801
222355524,1801
222355525,1802
222354712,1802
222355527,1401
222355528,1801
222355530,1801
222355531,1801
222355534,401
222355534,2101
222355534,1802
222354730,1401
222354732,1801
222354735,1801
222354737,1801
222354739,1801
222354740,1801
222354743,1801
222354744,1801
222354746,1801
222355535,504
222355535,601
222355535,703
222355535,1801
222354749,503
222354749,602
222354749,701
222354749,1802
222355536,502
222355536,703
222355536,1801
222354797,501
222354797,1601
222354797,701
222354797,1802
222354798,1702
222355537,1801
222355538,702
222355538,1801
222354800,702
222354800,1801
222355539,701
222355539,1802
222355933,703
222355933,1801
222354802,1801
222354804,1801
222354808,1801
222354811,702
222354811,1801
222355540,702
222355540,1801
222354817,703
222354817,1801
222355934,701
222355934,1802
222354814,1802
222355541,1401
222354819,1802
222355542,1401
222355542,1801
222355543,1801
222355544,701
222355544,1802
222354822,703
222354822,1801
222354821,1401
222355545,703
222355545,1801
222355935,701
222355935,1802
222355546,703
222355546,1801
222354825,701
222354825,1802
222354828,701
222354828,1802
222355548,703
222355548,1801
222355549,1801
222355551,1801
222355552,1801
222355553,1801
222355554,1801
222355555,1801
222354832,504
222354832,701
222354832,1802
222355556,503
222355556,703
222355556,1801
222354834,501
222354834,703
222354834,1801
222355936,502
222355936,701
222355936,1802
222355557,501
222355557,701
222355557,1802
222354836,502
222354836,703
222354836,1801
222354838,1802
222355558,1401
222355558,1801
222354841,1401
222354842,1801
222355560,702
222355560,1801
222354843,702
222354843,1801
222354846,1801
222354848,1801
222354849,1801
222354853,703
222354853,1801
222355561,1601
222355561,701
222355561,1802
222355562,1702
222354857,1702
222354858,1801
222354859,302
222354859,402
222354859,801
222354859,1801
222354862,403
222354862,201
222354862,1207
222354862,1801
222355563,1207
222355563,1801
222354870,801
222354870,1801
222355564,703
222355564,1801
222354871,701
222354871,1802
222354874,1802
222355565,1401
222355565,1801
222355566,1801
222355567,1302
222355568,503
222355568,602
222355568,703
222355568,1801
222354876,504
222354876,601
222354876,701
222354876,1802
222355569,503
222355569,701
222355569,1802
222355937,504
222355937,703
222355937,1801
222354878,1801
222354883,1801
222354886,302
222354886,402
222354886,1801
222354888,201
222354888,1302
222355570,1802
222355572,1801
222355573,1801
222355574,901
222355574,1801
222355577,402
222355577,801
222355577,1802
222355581,703
222355581,1801
222354911,701
222354911,1802
222355582,1802
222354913,1401
222354913,1801
222354914,1801
222354915,1801
222354916,1801
222354917,1801
222354919,1801
222354920,1801
222354921,1802
222355583,1401
222355583,1802
222354922,602
222354922,701
222354922,1802
222355938,601
222355938,703
222355938,1801
222355584,1801
222355585,1801
222355586,1802
222354924,1401
222354924,703
222354924,1801
222355587,701
222355587,1802
222354925,1801
222354926,1802
222355589,1401
222355589,1801
222355590,1801
222355591,1801
222355592,1802
222354927,1801
222354928,503
222354928,703
222354928,1801
222355593,504
222355593,701
222355593,1802
222354929,1802
222355595,1401
222355595,1801
222355596,1802
222354935,1801
222354936,1801
222354938,1801
222354941,401
222354941,2101
222354941,1802
222355598,1401
222354951,1801
222355599,702
222355599,1801
222355939,702
222355939,1801
222354954,1801
222354957,1801
222354962,1802
222355600,1901
222355600,1801
222355601,1901
222355601,1801
222355603,1901
222355603,504
222355603,703
222355603,1801
222354974,503
222354974,701
222354974,1802
222355604,1901
222355604,402
222355604,2101
222355604,1802
222354980,1401
222355605,1802
222354992,1802
222355606,1401
222355607,701
222355607,1802
222355940,703
222355940,1801
222355000,1801
222355003,1801
222355005,1801
222355008,1801
222355009,1801
222355011,1801
222355012,1801
222355013,1801
222355608,701
222355608,1802
222355015,703
222355015,1801
222355609,703
222355609,1801
222355941,701
222355941,1802
222355610,1801
222355611,1801
222355612,602
222355612,701
222355612,1802
222355018,601
222355018,703
222355018,1801
222355022,1802
222355613,1801
222355614,1801
222355615,1802
222355024,1401
222355616,1802
222355025,1801
222355027,501
222355027,703
222355027,1801
222355618,502
222355618,701
222355618,1802
222355619,1702
222355028,1801
222355030,1801
222355032,302
222355032,901
222355032,1801
222355033,403
222355033,201
222355033,1211
222355033,1802
222355038,1401
222355038,1801
222355621,703
222355621,1801
222355040,701
222355040,1802
222355622,901
222355622,1802
222355042,1401
222355042,1801
222355044,1801
222355046,1801
222355047,1801
222355048,1801
222355050,1801
222355052,1801
222355056,1802
222355624,1401
222355625,1801
222355626,1801
222355627,1801
222355628,1801
222355629,1801
222355630,1801
222355631,1801
222355632,1801
222355633,1801
222355634,1302
222355062,1801
222355064,1801
222355065,1801
222355067,1801
222355068,1801
222355070,1801
222355072,1801
222355073,1801
222355075,901
222355075,1802
222355635,1401
222355636,1801
222355637,1801
222355640,1801
222355642,402
222355642,2101
222355642,1802
222355083,1401
222355643,1801
222355644,702
222355644,1801
222355943,701
222355943,1802
222355646,1801
222355645,703
222355645,1801
222355090,701
222355090,1802
222355647,402
222355647,2101
222355647,1802
222355094,1401
222355096,503
222355096,701
222355096,1802
222355650,504
222355650,703
222355650,1801
222355648,1801
222355651,1801
222355649,401
222355649,1215
222355649,1802
222355652,1802
222355113,1801
222355115,1801
222355117,1801
222355118,1801
222355121,702
222355121,1801
222355653,702
222355653,1801
222355656,701
222355656,1802
222355124,703
222355124,1801
222355126,703
222355126,1801
222355657,701
222355657,1802
222355127,1801
222355128,1802
222355134,1801
222355137,1801
222355138,1801
222355142,1801
222355144,1801
222355145,1801
222355147,1801
222355148,1801
222355149,1801
222355659,504
222355659,701
222355659,1802
222355150,503
222355150,703
222355150,1801
222355151,1802
222355660,1401
222355152,1801
222355153,1801
222355154,1802
222355661,1401
222355155,1801
222355662,1801
222355663,1801
222355666,503
222355666,703
222355666,1801
222355161,504
222355161,701
222355161,1802
222355667,1801
222355668,504
222355668,701
222355668,1802
222355162,503
222355162,703
222355162,1801
222355163,1802
222355669,1801
222355165,701
222355165,1802
222355671,703
222355671,1801
222355672,1801
222355166,1801
222355674,601
222355674,702
222355674,1801
222355945,602
222355945,702
222355945,1801
222355168,1801
222355167,1801
222355170,1801
222355171,1801
222355172,1801
222355173,1801
222355174,1801
222355176,1801
222355178,401
222355178,801
222355178,1801
222355675,703
222355675,1801
222355179,701
222355179,1802
222355181,302
222355181,801
222355181,1801
222355676,701
222355676,1802
222355946,703
222355946,1801
222355182,403
222355182,201
222355182,1210
222355182,1802
222355678,703
222355678,1801
222355183,701
222355183,1802
222355679,1801
222355681,703
222355681,1801
222355948,701
222355948,1802
222355682,701
222355682,1802
222355186,703
222355186,1801
222355683,502
222355683,701
222355683,1802
222355187,501
222355187,703
222355187,1801
222355188,1801
222355189,701
222355189,1802
222355685,703
222355685,1801
222355686,1801
222355687,1801
222355688,701
222355688,1802
222355190,703
222355190,1801
222355191,1801
222355192,1801
222355193,1801
222355194,1801
222355691,701
222355691,1802
222355949,703
222355949,1801
222355690,1302
222355689,702
222355689,1801
222355195,702
222355195,1801
222355693,1801
222355692,1801
222355694,602
222355694,702
222355694,1801
222355196,601
222355196,702
222355196,1801
222355695,1801
222355696,1801
222355697,1801
222355698,1801
222355700,1802
222355197,1401
222355701,1801
222355703,402
222355703,801
222355703,1802
222355704,703
222355704,1801
222355950,703
222355950,1801
222355706,703
222355706,1801
222355200,701
222355200,1802
222355707,1801
222355708,1801
222355711,502
222355711,703
222355711,1801
222355202,501
222355202,701
222355202,1802
222355712,401
222355712,201
222355712,1204
222355712,1801
222355203,1204
222355203,1801
222355204,1801
222355205,1802
222355713,1801
222355714,503
222355714,703
222355714,1801
222355207,504
222355207,701
222355207,1802
222355715,502
222355715,701
222355715,1802
222355951,501
222355951,703
222355951,1801
222355208,1802
222355716,1802
222355209,1401
222355717,1801
222355718,701
222355718,1802
222355212,703
222355212,1801
222355214,701
222355214,1802
222355719,703
222355719,1801
222355217,703
222355217,1801
222355720,701
222355720,1802
222355220,1801
222355721,702
222355721,1801
222355223,702
222355223,1801
222355226,1801
222355722,504
222355722,703
222355722,1801
222355952,503
222355952,701
222355952,1802
222355723,503
222355723,703
222355723,1801
222355228,504
222355228,701
222355228,1802
222355724,1802
222355231,1401
222355231,1802
222355725,1801
222355726,703
222355726,1801
222355240,701
222355240,1802
222355727,702
222355727,1801
222355953,702
222355953,1801
222355249,1801
222355251,1801
222355253,1801
222355728,703
222355728,1801
222355255,701
222355255,1802
222355257,1801
222355258,702
222355258,1801
222355729,702
222355729,1801
222355260,1801
222355262,1801
222355730,703
222355730,1801
222355263,701
222355263,1802
222355731,1801
222355732,703
222355732,1801
222355266,701
222355266,1802
222355733,1801
222355736,1801
222355738,701
222355738,1802
222355954,703
222355954,1801
222355272,703
222355272,1801
222355739,701
222355739,1802
222355275,1801
222355741,701
222355741,1802
222355278,703
222355278,1801
222355742,703
222355742,1801
222355281,701
222355281,1802
222355743,1802
222355284,1801
222355285,1801
222355287,701
222355287,1802
222355955,703
222355955,1801
222355744,1401
222355744,1802
222355289,1801
222355294,1801
222355296,401
222355296,2101
222355296,1802
222355746,1401
222355301,801
222355301,1802
222355747,1401
222355747,1802
222355305,1801
222355748,701
222355748,1802
222355306,703
222355306,1801
222355749,703
222355749,1801
222355310,701
222355310,1802
222355750,703
222355750,1801
222355956,701
222355956,1802
222355751,1801
222355752,702
222355752,1801
222355314,702
222355314,1801
222355753,1802
222355316,504
222355316,703
222355316,1801
222355754,503
222355754,701
222355754,1802
222355757,1702
222355319,302
222355319,801
222355319,1801
222355327,703
222355327,1801
222355756,701
222355756,1802
222355328,403
222355328,201
222355328,1215
222355328,1802
222355334,703
222355334,1801
222355759,701
222355759,1802
222355341,701
222355341,1802
222355760,703
222355760,1801
222355761,1801
222355345,701
222355345,1802
222355762,703
222355762,1801
222355763,1801
222355764,1801
222355765,1801
222355766,1801
222355767,703
222355767,1801
222355348,701
222355348,1802
222355768,1801
222355769,1802
222355350,1401
222355350,1801
222355351,1801
222355354,1801
222355356,1801
222355359,402
222355359,801
222355359,1802
222355771,1401
222355771,1801
222355772,1802
222355361,702
222355361,1801
222355773,702
222355773,1801
222355365,1801
222355363,1801
222355366,1801
222355368,502
222355368,703
222355368,1801
222355775,501
222355775,701
222355775,1802
222355370,401
222355370,1801
222355375,702
222355375,1801
222355776,702
222355776,1801
222355777,702
222355777,1801
222355376,702
222355376,1801
222355778,501
222355778,701
222355778,1802
222355379,502
222355379,703
222355379,1801
222355380,401
222355380,2101
222355380,1802
222355779,1401
222355384,801
222355384,1801
222355782,703
222355782,1801
222355391,701
222355391,1802
222355780,703
222355780,1801
222355389,701
222355389,1802
222355781,703
222355781,1801
222355958,701
222355958,1802
222355393,402
222355393,801
222355393,1801
222355783,703
222355783,1801
222355959,701
222355959,1802
222355784,702
222355784,1801
222355960,702
222355960,1801
222355400,1801
222355403,402
222355403,801
222355403,1801
222355405,401
222355405,801
222355405,1802
222355785,503
222355785,702
222355785,1801
222355409,504
222355409,702
222355409,1801
222355786,701
222355786,1802
222355961,701
222355961,1802
222330507,1801
222330517,1801
222330549,702
222330549,1801
222330508,702
222330508,1801
222330551,1802
222330509,1401
222330509,1802
222330552,1401
222330552,1801
222330553,701
222330553,1802
222330510,1601
222330510,703
222330510,1801
222330511,1802
222330557,1401
222330512,1801
222330513,1801
222330514,1802
222330560,1401
222330515,1802
222330561,1801
222330563,402
222330563,1802
222330567,703
222330567,1801
222330519,701
222330519,1802
222330569,1802
222330520,1802
222330571,1801
222330521,501
222330521,701
222330521,1802
222330522,503
222330522,601
222330522,701
222330522,1802
222330572,502
222330572,703
222330572,1801
222330573,504
222330573,602
222330573,703
222330573,1801
222330523,503
222330523,703
222330523,1801
222332554,504
222332554,701
222332554,1802
222330524,1802
222330525,702
222330525,1801
222330576,702
222330576,1801
222330526,1401
222330526,1801
222330527,702
222330527,1801
222332555,702
222332555,1801
222330589,1802
222330591,703
222330591,1801
222330528,1401
222330528,701
222330528,1802
222330529,1601
222330529,701
222330529,1802
222330592,703
222330592,1801
222330594,402
222330594,201
222330594,1205
222330594,1801
222330530,1205
222330530,1801
222330531,1801
222330596,703
222330596,1801
222330532,701
222330532,1802
222330533,1801
222330534,1801
222330535,1801
222330536,702
222330536,1801
222332556,702
222332556,1801
222330600,1801
222330601,701
222330601,1802
222330537,703
222330537,1801
222330538,1802
222330664,1801
222330666,702
222330666,1801
222330539,702
222330539,1801
222330668,1801
222330669,702
222330669,1801
222330540,702
222330540,1801
222330671,701
222330671,1802
222330541,703
222330541,1801
222330542,1801
222330543,1802
222330674,1801
222330675,701
222330675,1802
222330544,703
222330544,1801
222330545,1801
222330677,701
222330677,1802
222332557,703
222332557,1801
222330546,1802
222330678,504
222330678,703
222330678,1801
222330548,503
222330548,701
222330548,1802
222330679,1801
222330680,1801
222330681,1801
222330682,1801
222330685,703
222330685,1801
222330554,701
222330554,1802
222330687,1401
222330555,1802
222330556,1802
222330692,703
222330692,1801
222330691,1802
222330564,703
222330564,1801
222330566,1401
222330566,1802
222330695,1801
222330697,703
222330697,1801
222330568,701
222330568,1802
222330570,1802
222330699,1801
222330700,1801
222330702,1802
222330703,504
222330703,702
222330703,1801
222330574,1401
222330574,503
222330574,702
222330574,1801
222330577,1801
222330579,1801
222330580,1801
222330706,702
222330706,1801
222330581,702
222330581,1801
222330583,1801
222330709,703
222330709,1801
222330584,701
222330584,1802
222330711,703
222330711,1801
222330585,701
222330585,1802
222330713,702
222330713,1801
222330715,1801
222330586,702
222330586,1801
222330714,703
222330714,1801
222332558,701
222332558,1802
222330716,1801
222330587,701
222330587,1802
222332559,703
222332559,1801
222330717,302
222330717,1801
222330724,402
222330724,201
222330724,1216
222330724,1802
222330733,703
222330733,1801
222330595,701
222330595,1802
222330604,702
222330604,1801
222332561,702
222332561,1801
222330736,1801
222330738,301
222330738,901
222330738,1801
222330743,101
222330743,402
222330743,201
222330743,1205
222330743,1801
222330602,101
222330602,1205
222330602,1802
222330606,1801
222330607,1801
222330608,1801
222330609,1802
